Concatenar;FipeID;VehicleModelYear;BrandName;VehicleName;Abreviação de descrição;Model id;ADAS;Opcional Parabrisa;ADAS no Parabrisa;Opcional Parachoque;Adas no Parachoque;Tipo de Regulagem;Camera no Retrovisor;Faróis Matrix;Secao;Sub-secao;Argiccode;Descrição;Marca OEM;Marca Reposição;Partnumber;Cod Fuyao
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL AUX DIR;861919FNLD;JETTA SEDAN 18/ON - FAROL AUX DIR DE NEBLINA;Analisar;Analisar;Analisar;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL AUX ESQ;861919FNLE;JETTA SEDAN 18/ON - FAROL AUX ESQ DE NEBLINA;Analisar;Analisar;Analisar;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;861919LTLLD;JETTA SEDAN 18/ON - LANTERNA TRAS DIR C/LED (LATERAL);Analisar;Analisar;17A945096A;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;861919LTLLE;JETTA SEDAN 18/ON - LANTERNA TRAS ESQ C/LED (LATERAL);Analisar;Analisar;17A945095A;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS DIR P MALAS;861919LTLPMLD;JETTA SEDAN 18/ON - LANTERNA TRAS DIR C/LED (P MALAS);Analisar;Analisar;17A945094A;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS ESQ P MALAS;861919LTLPMLE;JETTA SEDAN 18/ON - LANTERNA TRAS ESQ C/LED C/ NEBLINA (P MALAS);Analisar;Analisar;17A945093C;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;RETROVISOR DIR;861919RTELPFTDPLMRLD;JETTA SEDAN 18/ON - RETROVISOR ELETR DIR C/PISCA C/FECH ELETR C/TERMICO C/TILT DOWN C/LUZ DE PRESENÇA C/MEMORIA DE REGUL C/CAPA PRIMER;Analisar;Analisar;17A857508AQ9B9;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;RETROVISOR ESQ;861919RTELPFTDPLMRLE;JETTA SEDAN 18/ON - RETROVISOR ELETR ESQ C/PISCA C/FECH ELETR C/TERMICO C/LUZ DE PRESENÇA C/MEMORIA DE REGUL C/CAPA PRIMER;Analisar;Analisar;Analisar;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;RETROVISOR DIR;861919RTELPLD;JETTA SEDAN 18/ON - RETROVISOR ELETR DIR C/PISCA C/ CAPA PRIMER;Analisar;Analisar;17A857508AS9B9;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;RETROVISOR ESQ;861919RTELPFLE;JETTA SEDAN 18/ON - RETROVISOR ELETR ESQ C/PISCA C/ TERMICO C/ CAPA PRIMER C/ ASFERICO;Analisar;Analisar;17A857507AS9B9/17A857521H/17A857537;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;CAPA RETROV DIR;861919CPPRPLD;JETTA SEDAN 18/ON - CAPA PRIMER P/RETROV DIR C/ ABERTURA P/ PISCA;Analisar;Analisar;Analisar;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;CAPA RETROV ESQ;861919CPPRPLE;JETTA SEDAN 18/ON - CAPA PRIMER P/RETROV ESQ C/ ABERTURA P/ PISCA;Analisar;Analisar;Analisar;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LENTE DIR;861918LNTLD;JETTA SEDAN 18/ON - LENTE P/RETROV DIR C/TERMICO;Analisar;Analisar;17A857522H;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LENTE ESQ;861919LNTLE;JETTA SEDAN 18/ON - LENTE P/RETROV ESQ C/TERMICO C/ ASFERICO;Analisar;Analisar;17A857521H;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;PISCA DIR;861919PLD;JETTA SEDAN 18/ON - PISCA P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;PISCA ESQ;861919PLE;JETTA SEDAN 18/ON - PISCA P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN DIR;8619RGSS4FD;JETTA SEDAN 18/ON - VID PT DIANT DIR VERDE;Analisar;Analisar;FD27705GTN;Analisar
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN ESQ;8619LGSS4FD;JETTA SEDAN 18/ON - VID PT DIANT ESQ VERDE;Analisar;Analisar;FD27708GTY;Analisar
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS DIR;8619RGSS4RD;JETTA SEDAN 18/ON - VID PT TRAS DIR VERDE;Analisar;Analisar;FD27707GTY;Analisar
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS ESQ;8619LGSS4RD;JETTA SEDAN 18/ON - VID PT TRAS ESQ VERDE;Analisar;Analisar;17A845025;Analisar
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Vidros;JANELA TRASEIRA DIR;8619RGSS4RQZ1;JETTA SEDAN 18/ON - JANELA FIXA TRAS DIR VERDE C/ENCAPS;Analisar;Analisar;FQ27709GTY;Analisar
551742021;55174;2021;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Vidros;JANELA TRASEIRA ESQ;8619LGSS4RQZ1;JETTA SEDAN 18/ON - JANELA FIXA TRAS ESQ VERDE C/ENCAPS;Analisar;Analisar;FQ27710GTY;Analisar
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Vidros;PARABRISA;8619AGAMVZ;NOVO JETTA SEDAN 18/ON - PARABRISA ACUSTICO C/SUP P/SENSOR UMID C/ENCAPS;Analisar;Analisar;17A845011FNVB;FW04879
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VIGIA;8619BGSSA;JETTA SEDAN 18/ON - VIGIA VERDE C/TERMICO C/ANT;Analisar;Analisar;Analisar;Analisar
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL DIREITO;861919FPMNPFLEPLD;JETTA SEDAN 19/ON -  FAROL PRINC DIR C/MASC NEGRA FULL LED C/SETA HALOGENA C/ELIPTICO;Analisar;Analisar;17B941036E;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL ESQUERDO;861919FPMNPFLEPLE;JETTA SEDAN 19/ON -  FAROL PRINC ESQ C/MASC NEGRA FULL LED C/SETA HALOGENA C/ELIPTICO;Analisar;Analisar;17B941035E;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL AUX DIR;861919FNLD;JETTA SEDAN 18/ON - FAROL AUX DIR DE NEBLINA;Analisar;Analisar;Analisar;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL AUX ESQ;861919FNLE;JETTA SEDAN 18/ON - FAROL AUX ESQ DE NEBLINA;Analisar;Analisar;Analisar;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;861919LTLLD;JETTA SEDAN 18/ON - LANTERNA TRAS DIR C/LED (LATERAL);Analisar;Analisar;17A945096A;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;861919LTLLE;JETTA SEDAN 18/ON - LANTERNA TRAS ESQ C/LED (LATERAL);Analisar;Analisar;17A945095A;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS DIR P MALAS;861919LTLPMLD;JETTA SEDAN 18/ON - LANTERNA TRAS DIR C/LED (P MALAS);Analisar;Analisar;17A945094A;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS ESQ P MALAS;861919LTLPMLE;JETTA SEDAN 18/ON - LANTERNA TRAS ESQ C/LED C/ NEBLINA (P MALAS);Analisar;Analisar;17A945093C;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;RETROVISOR DIR;861919RTELPFTDPLMRLD;JETTA SEDAN 18/ON - RETROVISOR ELETR DIR C/PISCA C/FECH ELETR C/TERMICO C/TILT DOWN C/LUZ DE PRESENÇA C/MEMORIA DE REGUL C/CAPA PRIMER;Analisar;Analisar;17A857508AQ9B9;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;RETROVISOR ESQ;861919RTELPFTDPLMRLE;JETTA SEDAN 18/ON - RETROVISOR ELETR ESQ C/PISCA C/FECH ELETR C/TERMICO C/LUZ DE PRESENÇA C/MEMORIA DE REGUL C/CAPA PRIMER;Analisar;Analisar;Analisar;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;RETROVISOR DIR;861919RTELPLD;JETTA SEDAN 18/ON - RETROVISOR ELETR DIR C/PISCA C/ CAPA PRIMER;Analisar;Analisar;17A857508AS9B9;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;RETROVISOR ESQ;861919RTELPFLE;JETTA SEDAN 18/ON - RETROVISOR ELETR ESQ C/PISCA C/ TERMICO C/ CAPA PRIMER C/ ASFERICO;Analisar;Analisar;17A857507AS9B9/17A857521H/17A857537;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;CAPA RETROV DIR;861919CPPRPLD;JETTA SEDAN 18/ON - CAPA PRIMER P/RETROV DIR C/ ABERTURA P/ PISCA;Analisar;Analisar;Analisar;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;CAPA RETROV ESQ;861919CPPRPLE;JETTA SEDAN 18/ON - CAPA PRIMER P/RETROV ESQ C/ ABERTURA P/ PISCA;Analisar;Analisar;Analisar;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LENTE DIR;861918LNTLD;JETTA SEDAN 18/ON - LENTE P/RETROV DIR C/TERMICO;Analisar;Analisar;17A857522H;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LENTE ESQ;861919LNTLE;JETTA SEDAN 18/ON - LENTE P/RETROV ESQ C/TERMICO C/ ASFERICO;Analisar;Analisar;17A857521H;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;PISCA DIR;861919PLD;JETTA SEDAN 18/ON - PISCA P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;PISCA ESQ;861919PLE;JETTA SEDAN 18/ON - PISCA P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN DIR;8619RGSS4FD;JETTA SEDAN 18/ON - VID PT DIANT DIR VERDE;Analisar;Analisar;FD27705GTN;Analisar
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN ESQ;8619LGSS4FD;JETTA SEDAN 18/ON - VID PT DIANT ESQ VERDE;Analisar;Analisar;FD27708GTY;Analisar
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS DIR;8619RGSS4RD;JETTA SEDAN 18/ON - VID PT TRAS DIR VERDE;Analisar;Analisar;FD27707GTY;Analisar
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS ESQ;8619LGSS4RD;JETTA SEDAN 18/ON - VID PT TRAS ESQ VERDE;Analisar;Analisar;17A845025;Analisar
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Vidros;JANELA TRASEIRA DIR;8619RGSS4RQZ1;JETTA SEDAN 18/ON - JANELA FIXA TRAS DIR VERDE C/ENCAPS;Analisar;Analisar;FQ27709GTY;Analisar
551742022;55174;2022;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Não;;Sim;Estática;Não;Não;Vidros;JANELA TRASEIRA ESQ;8619LGSS4RQZ1;JETTA SEDAN 18/ON - JANELA FIXA TRAS ESQ VERDE C/ENCAPS;Analisar;Analisar;FQ27710GTY;Analisar
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Vidros;PARABRISA;8619AGACMVZ;JETTA SEDAN 23/ON - PARABRISA ACUSTICO C/AVISO SAIDA DE FAIXA C/SUP P/SENSOR UMID C/ENCAPS;Analisar;Analisar;17A845011CGNVB/17A845011CPNVB;Analisar
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Vidros;VIGIA;8619BGSSA;JETTA SEDAN 18/ON - VIGIA VERDE C/TERMICO C/ANT;Analisar;Analisar;Analisar;Analisar
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;RETROVISOR DIR;861919RTELPLD;JETTA SEDAN 18/ON - RETROVISOR ELETR DIR C/PISCA C/ CAPA PRIMER;Analisar;Analisar;17A857508AS9B9;Acessorios
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;RETROVISOR ESQ;861919RTELPFLE;JETTA SEDAN 18/ON - RETROVISOR ELETR ESQ C/PISCA C/ TERMICO C/ CAPA PRIMER C/ ASFERICO;Analisar;Analisar;17A857507AS9B9/17A857521H/17A857537;Acessorios
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;CAPA RETROV DIR;861919CPPRPLD;JETTA SEDAN 18/ON - CAPA PRIMER P/RETROV DIR C/ ABERTURA P/ PISCA;Analisar;Analisar;Analisar;Acessorios
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;CAPA RETROV ESQ;861919CPPRPLE;JETTA SEDAN 18/ON - CAPA PRIMER P/RETROV ESQ C/ ABERTURA P/ PISCA;Analisar;Analisar;Analisar;Acessorios
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;LENTE DIR;861918LNTLD;JETTA SEDAN 18/ON - LENTE P/RETROV DIR C/TERMICO;Analisar;Analisar;17A857522H;Acessorios
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;LENTE ESQ;861919LNTLE;JETTA SEDAN 18/ON - LENTE P/RETROV ESQ C/TERMICO C/ ASFERICO;Analisar;Analisar;17A857521H;Acessorios
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;PISCA DIR;861919PLD;JETTA SEDAN 18/ON - PISCA P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;PISCA ESQ;861919PLE;JETTA SEDAN 18/ON - PISCA P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN DIR;8619RGSS4FD;JETTA SEDAN 18/ON - VID PT DIANT DIR VERDE;Analisar;Analisar;FD27705GTN;Analisar
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN ESQ;8619LGSS4FD;JETTA SEDAN 18/ON - VID PT DIANT ESQ VERDE;Analisar;Analisar;FD27708GTY;Analisar
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS DIR;8619RGSS4RD;JETTA SEDAN 18/ON - VID PT TRAS DIR VERDE;Analisar;Analisar;FD27707GTY;Analisar
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS ESQ;8619LGSS4RD;JETTA SEDAN 18/ON - VID PT TRAS ESQ VERDE;Analisar;Analisar;17A845025;Analisar
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Vidros;JANELA TRASEIRA DIR;8619RGSS4RQZ1;JETTA SEDAN 18/ON - JANELA FIXA TRAS DIR VERDE C/ENCAPS;Analisar;Analisar;FQ27709GTY;Analisar
551742023;55174;2023;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Vidros;JANELA TRASEIRA ESQ;8619LGSS4RQZ1;JETTA SEDAN 18/ON - JANELA FIXA TRAS ESQ VERDE C/ENCAPS;Analisar;Analisar;FQ27710GTY;Analisar
551742024;55174;2024;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Vidros;PARABRISA;8619AGACMVZ;JETTA SEDAN 23/ON - PARABRISA ACUSTICO C/AVISO SAIDA DE FAIXA C/SUP P/SENSOR UMID C/ENCAPS;Analisar;Analisar;17A845011CGNVB/17A845011CPNVB;Analisar
551742024;55174;2024;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Vidros;VIGIA;8619BGSSA;JETTA SEDAN 18/ON - VIGIA VERDE C/TERMICO C/ANT;Analisar;Analisar;Analisar;Analisar
551742024;55174;2024;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;RETROVISOR DIR;861919RTELPLD;JETTA SEDAN 18/ON - RETROVISOR ELETR DIR C/PISCA C/ CAPA PRIMER;Analisar;Analisar;17A857508AS9B9;Acessorios
551742024;55174;2024;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;RETROVISOR ESQ;861919RTELPFLE;JETTA SEDAN 18/ON - RETROVISOR ELETR ESQ C/PISCA C/ TERMICO C/ CAPA PRIMER C/ ASFERICO;Analisar;Analisar;17A857507AS9B9/17A857521H/17A857537;Acessorios
551742024;55174;2024;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;CAPA RETROV DIR;861919CPPRPLD;JETTA SEDAN 18/ON - CAPA PRIMER P/RETROV DIR C/ ABERTURA P/ PISCA;Analisar;Analisar;Analisar;Acessorios
551742024;55174;2024;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;CAPA RETROV ESQ;861919CPPRPLE;JETTA SEDAN 18/ON - CAPA PRIMER P/RETROV ESQ C/ ABERTURA P/ PISCA;Analisar;Analisar;Analisar;Acessorios
551742024;55174;2024;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;LENTE DIR;861918LNTLD;JETTA SEDAN 18/ON - LENTE P/RETROV DIR C/TERMICO;Analisar;Analisar;17A857522H;Acessorios
551742024;55174;2024;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;LENTE ESQ;861919LNTLE;JETTA SEDAN 18/ON - LENTE P/RETROV ESQ C/TERMICO C/ ASFERICO;Analisar;Analisar;17A857521H;Acessorios
551742024;55174;2024;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;PISCA DIR;861919PLD;JETTA SEDAN 18/ON - PISCA P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
551742024;55174;2024;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Acessórios;PISCA ESQ;861919PLE;JETTA SEDAN 18/ON - PISCA P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
551742024;55174;2024;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN DIR;8619RGSS4FD;JETTA SEDAN 18/ON - VID PT DIANT DIR VERDE;Analisar;Analisar;FD27705GTN;Analisar
551742024;55174;2024;VOLKSWAGEN;JETTA GLI 350 TSI 2.0 16V 4p Aut.;Jetta GLI 350;8619;Sim;;Sim;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN ESQ;8619LGSS4FD;JETTA SEDAN 18/ON - VID PT DIANT ESQ VERDE;Analisar;Analisar;FD27708GTY;Analisar
